OTU.ID	Gil34	Gil30	Gil31	Gil32	Gil33	IBD	Gil18	Gil19	Gil16	Gil17	Gil14	Gil15	Gil12	Gil13	Gil10	Gil11	American	Gil21	Gil20	Gil26	Gil25	Gil24	Gil8	Gil9	Gil4	Gil5	Gil6	Gil7	Gil1	Gil2	Gil3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Clostridium sensu stricto 2	0.0	0.0	0.0	0.0	0.0	1.24774690702e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Clostridium sensu stricto 3	0.0	0.0	0.0	0.0	0.0	6.75862907968e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.82456710681e-05	0.0	0.0	0.0	8.50179023412e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Sarcina	3.07403821029e-05	0.000139729855612	0.0	0.0	1.38678944376e-05	5.19894544591e-07	0.0	0.0	0.0	0.0	0.000114542766104	2.79262003612e-05	6.69299243692e-05	0.0	0.00012967141264	0.0	9.59487754993e-05	1.89656153394e-05	3.63798419296e-05	0.000396248844274	0.0	0.000235351472208	8.90313390313e-05	4.45305368156e-05	0.0	0.0	0.0	0.00305647295329	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Incertae Sedis;g__Proteiniborus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2967141264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales vadinBB60 group;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	1.03978908918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.73671170186e-05	0.0	0.0	0.0	1.6264526255e-05	0.0	5.56445868946e-05	0.0	0.0	1.51213869336e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales vadinBB60 group;g__gut metagenome	0.0	0.0	0.0	0.0	0.0	1.19575745256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00605734399563	0.0	0.0	9.71633169613e-06	0.0	0.0	0.0	4.8793578765e-05	0.0	0.0	0.000322846391913	0.0	0.000234381497471	0.0	4.10264825945e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales vadinBB60 group;g__uncultured Thermoanaerobacterales bacterium	0.0	7.76276975625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000583246483789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000434172733952	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales vadinBB60 group;g__uncultured bacterium	0.00010759133736	3.1051079025e-05	0.0	0.0	0.0	4.93899817361e-05	0.0	0.0	0.0	0.0	2.08259574734e-05	0.000632993874853	0.000133859848738	0.025929533183	0.000168572836432	0.0	0.000213759297315	0.0	0.0	0.000768482607077	3.252905251e-05	0.00130283850686	0.00299367877493	1.11326342039e-05	0.0	0.0	0.0	0.000769246548647	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales vadinBB60 group;g__uncultured organism	0.000153701910515	1.55255395125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000267719697477	6.83480281594e-05	0.000103737130112	0.0	7.2872487721e-06	0.0	0.0	0.0	2.43967893825e-05	0.0	0.0	0.000111326342039	0.0	0.0	0.0	6.15397238918e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Defluviitaleaceae;g__Defluviitaleaceae UCG-011	0.00010759133736	4.65766185375e-05	0.0	0.0	0.0	0.000168445832447	1.33838350041e-05	0.0	1.1649444904e-05	0.0	0.0	9.30873345373e-06	0.000325088204079	0.000264848609118	0.000272309966545	0.0	9.47342340373e-05	0.0	0.0	0.000120075407356	0.000365951840738	8.4054097217e-06	0.000222578347578	6.67958052234e-05	5.51617618667e-05	0.0	0.000168104308724	0.0	0.000141860069228	0.0	3.15243604495e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	0.0	1.55255395125e-05	0.0	0.0	2.77357888752e-05	1.55968363377e-06	2.67676700082e-05	0.00010040412661	1.1649444904e-05	0.0	0.0	9.30873345373e-06	0.0	1.70870070398e-05	0.0	0.0	4.85816584807e-06	0.0	0.0	0.0	3.252905251e-05	0.0	1.11289173789e-05	4.45305368156e-05	0.0	0.0	0.0	0.0	0.0	0.000169696969697	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	4.61105731544e-05	1.55255395125e-05	0.0	0.0	0.0	5.19894544591e-07	0.0	0.0	0.0	1.36501999754e-05	0.0	0.0	0.000133859848738	0.000529697218235	0.0	0.0	1.21454146202e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__uncultured bacterium	0.0	0.0	0.0	1.40807389572e-05	0.0	0.0	0.0	2.51010316524e-05	0.0	0.0	0.0	0.0	1.91228355341e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.94548944026e-05	0.0	0.0	2.22652684078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Anaerococcus	0.0	0.0	0.0	0.0	2.77357888752e-05	1.97559926944e-05	0.0	2.51010316524e-05	0.0	4.09505999263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000512536496971	0.0	9.0949604824e-06	0.0	0.0	0.0	3.33867521368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Ezakiella	4.61105731544e-05	0.0	0.0	0.0	0.0	1.55968363377e-06	0.0	0.0	8.15461143277e-05	0.00178817619678	0.0	0.0	0.0	0.0	0.0	0.0	0.000805240989317	0.0	0.000109139525789	0.0	0.0	0.0	0.0	2.22652684078e-05	0.0	0.0	0.0	0.0	0.0	0.000133333333333	3.15243604495e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Finegoldia	0.0	0.0	3.5483642041e-05	1.40807389572e-05	0.0	4.67905090132e-06	0.0	0.000112954642436	1.1649444904e-05	5.46007999017e-05	0.0	0.0	0.0	1.70870070398e-05	0.0	0.0	0.000581765360306	1.89656153394e-05	2.72848814472e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.5606934668e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Gallicola	0.0	0.0	0.0	0.0	0.0	5.19894544591e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42908292403e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Helcococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42908292403e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Murdochiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.82979901768e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5606934668e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Parvimonas	0.0	0.0	1.18278806803e-05	0.0	0.0	5.19894544591e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2872487721e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41860069228e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Peptoniphilus	0.0	0.0	3.5483642041e-05	1.40807389572e-05	5.54715777504e-05	3.11936726754e-06	0.0	2.51010316524e-05	0.0	0.000259353799533	0.0	0.0	0.0	0.0	0.0	0.0	0.000495532916503	0.0	6.36647233768e-05	0.0	0.0	0.0	1.11289173789e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.63636363636e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11289173789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__Anaerovorax	0.0	0.0	0.0	0.0	0.0	5.19894544591e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__Family XIII AD3011 group	0.00290496610873	0.00122651762149	0.0	0.0	0.000360565255377	9.35810180263e-06	0.00117777748036	0.000313762895655	1.1649444904e-05	0.000136501999754	6.24778724202e-05	0.000242027069797	0.00190272213564	0.00239218098558	0.000259342825281	0.0	0.00027084274603	0.0	0.000118234486271	0.000684429821928	0.00131742662666	0.000966622117995	0.000912571225071	0.000567764344399	0.000110323523733	0.0	0.000105065192952	0.000553857515026	0.000141860069228	0.0	0.000583200668316
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__Family XIII UCG-001	7.68509552574e-05	0.000170780934637	0.0	0.0	0.0	1.50769417931e-05	0.000120454515037	0.0	0.0	0.0031668463943	0.000104129787367	0.000484054139594	0.000822281927964	0.00154637413711	0.000479784226769	0.000699248039416	0.000149388599828	0.0	1.81899209648e-05	0.000636399658986	0.000967739312173	0.000184919013877	1.11289173789e-05	0.000846080199497	0.0	0.0	0.000199623866609	0.00124105109848	0.000751858366907	0.000242424242424	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__Mogibacterium	0.0	1.55255395125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36501999754e-05	0.0	0.0	0.0	0.0	2.59342825281e-05	0.0	8.98760681892e-05	0.0	0.0	0.0	0.0	8.4054097217e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__[Eubacterium] brachy group	0.000292033629978	0.000139729855612	0.0	0.0	0.0	4.67905090132e-06	8.03030100245e-05	8.78536107834e-05	0.0	0.000191102799656	0.0	0.0	9.56141776703e-06	0.0	0.0	0.0	3.64362438605e-06	0.0	0.0	0.0	0.000211438841315	0.0	0.000122418091168	0.0	0.000110323523733	0.0	0.0	0.0	1.41860069228e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__[Eubacterium] nodatum group	0.000261293247875	4.65766185375e-05	0.0	0.0	4.16036833128e-05	6.75862907968e-05	2.67676700082e-05	0.0	1.1649444904e-05	5.46007999017e-05	0.0	0.0	0.000392018128448	0.000666393274554	0.0	0.0	0.000146959516904	0.0	0.0	4.80301629423e-05	0.000105719420658	1.68108194434e-05	0.000111289173789	2.22652684078e-05	0.0	7.5606934668e-06	4.20260771809e-05	3.07698619459e-05	4.25580207683e-05	1.21212121212e-05	1.57621802248e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__uncultured	0.0	3.1051079025e-05	0.0	0.0	1.38678944376e-05	0.0	0.0	0.0	0.0	1.36501999754e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000166392180296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Ambiguous_taxa	1.53701910515e-05	1.55255395125e-05	0.0	0.0	0.0	5.19894544591e-07	9.36868450286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45744975442e-05	0.0	0.0	1.20075407356e-05	8.13226312751e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21212121212e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetitomaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04129787367e-05	0.0	0.0	0.0	0.0	0.000666975052981	4.25089511706e-05	0.0	0.0	0.0	0.0	0.0	0.000200320512821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerosporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07576621449e-05	8.50179023412e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	0.00347366317763	0.0111628629095	2.36557613607e-05	0.00601247553472	0.0239637215882	0.00550100417631	0.00101717146031	0.00660157132458	0.0247900187556	0.0106471559808	0.0045400587292	0.00867573957887	0.00129079139855	0.00318672681293	0.00103737130112	0.00233441268544	0.00547029474492	0.0064767576384	0.00323780593173	0.00307393042831	0.0120276171656	0.00437081305528	0.00316061253561	0.00430832943691	0.005791984996	0.0	0.0015339518171	0.000882069375782	0.00871020825058	0.000242424242424	0.00559557397979
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.0342294154716	0.0622418879056	0.0228751212358	0.0243596783959	0.0731808789471	0.0090290085559	0.0180681772555	0.0299455307613	0.0270383616221	0.0457554703176	0.0106316512902	0.0211215162065	0.0105558052148	0.00426320825644	0.0130449441116	0.00350699785923	0.0238973178066	0.0179699205341	0.0148793553492	0.0104825830622	0.0446135955175	0.00903581545082	0.0379384793447	0.0105648698595	0.0101773450644	0.00120971095469	0.00581010517026	0.00293339350551	0.221415196051	0.00884848484848	0.100436612392
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30873345373e-06	0.0	0.0	0.000337145672865	0.0	0.000145744975442	0.0	0.0	0.0959282429366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus 1	0.000384254776287	0.000170780934637	8.27951647624e-05	1.40807389572e-05	0.000291225783189	0.00026618600683	1.33838350041e-05	3.76515474786e-05	0.000186391118463	0.000163802399705	0.000385280213258	0.000232718336343	0.000305965368545	0.000281935616157	0.000272309966545	0.000172122594318	0.00173193612484	0.0	0.000118234486271	0.000852535392226	5.69258418925e-05	0.000151297374991	0.0	0.000400774831341	0.000220647047467	0.0	0.000199623866609	3.07698619459e-05	8.51160415366e-05	0.0	7.88109011238e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus 2	0.00682436482685	0.00982766651141	0.0	0.0	0.0	2.44350435958e-05	0.00179343389055	0.0	1.1649444904e-05	0.0	0.0326030364246	0.0178355332973	0.0148393203744	0.000222131091518	0.00247672398143	2.15153242897e-05	0.00639577533898	0.0	0.00133695919091	0.0163542704819	0.0	0.00803557169394	0.00665509259259	0.000556631710195	0.0108806575282	0.0	0.0	0.00796939424398	4.25580207683e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus 3	0.000461105731544	0.00158360503027	0.0	0.00107013616075	0.0	2.0275887239e-05	0.0123398958738	0.000602424759658	0.00138628394357	0.000846312398477	0.00015619468105	0.000316496937427	4.78070888351e-05	0.000239218098558	0.00012967141264	0.000204395580752	0.00595611132973	0.0	0.000145519367718	8.40527851491e-05	0.0	0.000151297374991	0.0010016025641	0.000345111660321	0.00164106241553	0.0	0.001103184526	0.000358981722702	0.016356465982	0.000133333333333	0.00285295462068
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.00121424509307	0.00603943487036	0.00325266718709	0.00187273828131	0.000235754205439	0.00478199002114	0.00382777681117	0.00271091141846	0.00376277070398	0.00307129499447	0.00173896744903	0.00107981308063	0.00248596861943	0.00445116533388	0.000531652791826	0.000989704917327	0.00171736162729	0.00218104576403	0.00195541650372	0.000972610799582	0.00284629209463	0.000966622117995	0.008869747151	0.00177008883842	0.00336486747387	7.5606934668e-06	0.00135534098908	0.00251287205891	0.0110934574136	9.69696969697e-05	0.00066201156944
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella	0.000215182674721	1.55255395125e-05	0.0	0.0	0.000291225783189	0.00352852427414	0.0	0.000125505158262	2.32988898079e-05	0.0	0.0	0.0	2.86842533011e-05	0.0	0.0	0.0	0.000371649687377	0.0	0.0	3.60226222067e-05	8.94548944026e-05	0.0	3.33867521368e-05	2.22652684078e-05	0.0	0.0	0.0	1.02566206486e-05	2.83720138455e-05	0.00167272727273	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium	0.0	0.0	0.0	0.0	0.0	5.97878726279e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter	0.0031662593566	0.00487501940692	0.00527523478343	0.00402709134175	0.000194150522126	0.00433124145098	0.00095025228529	0.047591556013	0.0156219056162	0.012790237377	0.000551887873045	0.00190829035801	0.00395842695555	0.000538240721755	0.00169869550559	0.00287229579268	0.00706620222601	0.000995694805318	0.0132149775809	0.00314597567272	0.000138248473168	0.00126081145825	0.00190304487179	0.00403001358181	0.00234437487933	0.0	0.00573655953519	0.00148720999405	0.00995857685979	1.21212121212e-05	0.00422426430024
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella	0.000322774012081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000411140963982	0.0	1.2967141264e-05	0.0	8.25888194171e-05	0.00165000853453	0.000163709288683	0.0	0.0	0.0	6.67735042735e-05	0.0	0.0	0.0	0.0	0.000164105930378	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hungatella	0.000169072101566	0.0	2.36557613607e-05	0.0	0.000110943155501	0.000506377286431	0.0	0.000150606189914	0.0	0.0	0.0	0.0	1.91228355341e-05	8.54350351992e-06	0.0	0.0	0.000297562658194	0.0	0.0	0.0	6.505810502e-05	0.0	0.0	1.11326342039e-05	0.0	0.000793872814015	0.0	2.05132412973e-05	0.0	0.000363636363636	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Johnsonella	0.0	0.0	0.0	0.0	0.0	5.19894544591e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.0	1.03978908918e-05	0.0	0.0	2.32988898079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	0.00299718725504	0.0111628629095	0.0131052917938	0.00995508244273	0.00478442358097	0.0300353476301	0.00594242274181	0.00568538366927	0.00651203970131	0.012790237377	0.00423808234584	0.00535252173589	0.00551693805157	0.0160617866175	0.00317694960969	0.00277547683337	0.0141931315251	0.0113793692036	0.00585715455066	0.00413059401304	0.0136296730017	0.00321086651369	0.0227697649573	0.00703582481687	0.00954298480293	0.0149021268231	0.00868889145715	0.00698475866172	0.0197185496227	0.00608484848485	0.00181265072585
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium 5	0.0	0.0	0.0	0.0	0.0	1.09177854364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42908292403e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02566206486e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0.00173683158882	0.00353982300885	0.00117096018735	2.81614779144e-05	0.000762734194067	0.00763205191459	0.000883333110269	0.00136800622506	0.00613925746438	1.36501999754e-05	0.014911385551	0.00102396067991	0.00186447646457	1.70870070398e-05	0.00306024533831	0.00192562152393	0.00826616919048	0.0	0.000254658893507	0.0064120267528	0.000813226312751	0.00382446142337	0.0010016025641	0.00677977423018	0.0046335879968	0.0	0.000661910715599	0.0041334181214	0.0	0.0	4.72865406743e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae AC2044 group	0.0	0.0	0.0	0.0	0.0	1.03978908918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.50179023412e-06	0.0	0.0	0.0	0.0	0.0	1.11289173789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae FCS020 group	0.000645548024162	0.00153702841174	0.000141934568164	0.000718117686816	0.0	0.000102419225284	0.000977019955298	0.000125505158262	0.00225999231137	0.000682509998771	0.000510235958098	0.00143354495187	0.000296403950778	0.0018453967603	0.00120594413756	8.60612971589e-05	0.000131170477898	3.79312306788e-05	0.000509317787014	0.00105666358473	0.000561126155798	0.000353027208311	0.00322738603989	0.000278315855098	0.000717102904267	0.0	0.00024164994379	0.000174362551027	0.000269534131533	0.0	0.000283719244046
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae NC2004 group	0.000922211463088	0.000108678776587	0.000201073971566	0.000295695518101	0.000235754205439	0.00188097846233	0.00100378762531	0.000138055674088	0.00011649444904	0.000505057399091	0.00828873107441	8.37786010835e-05	0.00112824729651	0.00103376392591	0.000570554215618	0.000903643620168	0.000149388599828	0.000388795114457	0.0021191257924	0.001044656044	0.000748168207731	0.000134486555547	0.0290909900285	0.00109099815198	0.000303389690267	3.7803467334e-05	0.000357221656038	0.000512831032431	7.09300346139e-05	0.0	9.45730813486e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae ND3007 group	0.000860730698883	0.00259276509859	0.000378492181771	0.00133767020093	4.16036833128e-05	0.00150717428477	0.000843181605257	0.000125505158262	0.00448503628802	0.000532357799042	0.00248870191807	0.000912255878465	0.00311702219205	0.000102522042239	0.00219144687362	0.000591671417967	0.00359018456172	0.000388795114457	0.000763976680521	0.00429869958334	0.00348060861857	0.00548873254827	0.000478543447293	0.00154743615434	0.000386132333067	0.0	0.00181762783807	0.000984635582268	0.000127674062305	0.0	6.30487208991e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae NK3A20 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.07270731008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae NK4A136 group	0.00129109604832	0.000667598199037	0.00109999290327	0.000985651727003	0.0	0.0081160737356	0.000883333110269	0.000251010316524	0.000372782236926	0.000136501999754	0.000864277235146	0.00956006925698	0.000401579546215	0.00205044084478	0.00766358048705	0.000860612971589	0.0050937868917	0.0	0.000363798419296	0.0162462026152	0.00205746257126	0.00203410915265	0.0274772970085	0.00162536459377	0.0017789668202	6.04855477344e-05	0.000168104308724	0.000943609099674	0.00116325256767	0.0	0.00111911479596
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae NK4B4 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.07270731008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-001	0.000230552865772	0.00436267660301	7.0967284082e-05	0.00204170714879	0.0	0.000383682173908	4.01515050122e-05	0.000301212379829	0.000198040563367	0.000273003999509	0.000385280213258	0.000158248468713	4.78070888351e-05	0.0	0.00177649835317	0.000107576621449	0.000984993125695	0.0003129326531	0.00019099417013	0.00177711602887	0.000235835630698	0.00324448815257	0.000389512108262	0.000111326342039	0.000151694845133	0.000347791899473	0.000126078231543	0.000235902274918	0.000368836179992	0.0	0.000189146162697
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000531652791826	0.00160289165958	8.50179023412e-06	0.0	0.0	0.00399851106495	0.0	0.0	0.000111289173789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
